id,year,genres
69224,1997,Comedy|Drama|Romance
69227,1993,Children|Comedy
69231,1998,Comedy|Drama
69233,1919,Drama|Romance
69241,1980,Drama
69243,2007,Drama|Romance|Thriller
69251,2006,Drama|Fantasy
69253,2009,Comedy|Romance
69255,2007,Comedy|Drama
69269,2005,Comedy|Musical|Romance
69275,2009,Action|Adventure|Comedy|Horror
69278,2009,Action|Adventure|Comedy|Sci-Fi
69280,liqu, The (2008)"69284,2008,Comedy
69299, Sou, A (1931)"69302,2008,Drama
69304,2009,Comedy|Drama|Fantasy
69306,1 2 , The (2009)"69310,2004,Comedy|Drama
69324,2008,Action|Drama|War
69332,2006,Mystery|Thriller
69336,2009,Comedy|Drama|Romance
69339,2006,Horror
69341,2006,Horror|Thriller
69354,1942,Thriller|War
69356,1979,Action|Drama|Thriller|War
69358,2008,Drama
69361,2008,Crime|Drama|Mystery
69370,1978,Action
69372,2007,Comedy|Sci-Fi
69374,1993,Drama|Romance
69379,2006,Adventure|Drama|Thriller
69381,itma, The (1991)"69387,1961,Drama|Romance
69394,ya M, The (2008)"69406,posa, The (2009)"69419, Han, The (1963)"69421,1973,Action|Crime|Drama
69429,1960,Drama|Romance
69432,2006,Documentary
69436,2009,Adventure|Comedy
69438,2007,Comedy|Drama
69442,1960,Comedy
69444,1955,Crime|Drama|Film-Noir
69446,1966,Comedy|Romance
69448,2007,Comedy
69451,1992,Horror|Sci-Fi|Thriller
69453,orgo, The (1975)"69458,2008,Documentary
69460,1960,Documentary
69464,2000,Drama
69466,Alib, The (Lies and Alibis) (2006)"69469,2009,Animation
69475,1967,Drama
69481,ocke, The (2008)"69483,rdug, El) (Executioner69485,1935,Action|Drama|Mystery|Romance|Sci-Fi
69487,1958,Drama
69489,1970,Comedy|War
69493,2008,Action|Crime|Mystery|Thriller
69495,2007,Drama|Romance
69498,Rond, La (1950)"69500,1976,Comedy
69503,1983,Comedy
69506,1990,Horror
69509,pire, Les (1915)"69516,ntro, The (2009)"69518,2007,Comedy
69521,2007,Documentary|Musical|War
69524,1989,Action|Adventure|Thriller
69526,2009,Action|Adventure|Sci-Fi|IMAX
69529,2009,Documentary
69542,1991,Adventure|Drama
69552,2008,Comedy|Drama
69559,orda, The (1950)"69565,2007,Documentary
69569,1957,Drama
69574,2008,Drama|Fantasy
69604,2009,Comedy|Romance
69606,2009,Comedy|Fantasy|Romance
69609,2006,Drama
69611,1975,Crime|Drama|Mystery|Thriller
69626,1953,Drama
69640,2009,Crime|Drama|Thriller
69644,2009,Action|Adventure|Animation|Children|Comedy|Romance
69652,2008,Drama|War
69654,2009,Action|Drama|Thriller
69666,2009,Drama
69670,1991,Sci-Fi|Thriller
69674,"Mo, The (1951)"69677,1947,Drama|Romance
69685,2002,Animation|Comedy
69687,Iren, Go Home! (Irena do domu!) (1955)"69689,1989,Adventure|Animation|Children|Fantasy
69699,1984,Comedy|Drama
69701,1954,Drama|Romance
69704,2006,Adventure|Comedy|Fantasy|Horror
69706,1997,Documentary
69708,2003,Documentary
69712,2009,Drama
69714,2009,Action|Comedy|Musical
69720,2006,Comedy|Drama|Horror
69722,e Ki, The (1985)"69729,2000,Comedy|Drama|Musical|Romance
69732,2004,Action|Animation|Horror
69744,1931,Comedy|Crime|Drama|Romance
69746,2009,Action|Adventure|Animation|Horror
69748,1992,Action|Adventure|Comedy|Fantasy|Romance
69753,1942,Drama
69755,Texa, The (1934)"69757,2009,Comedy|Drama|Romance
69761,1994,Drama
69766,1999,Documentary
69768,1935,Drama|Romance
69771,1927,Drama|Romance
69773,1949,Drama|Romance
69784,2009,Comedy
69786,Stor, The (2009)"69788,2009,Documentary
69792,1968,Crime|Drama
69800,1995,Crime|Drama|Thriller
69803,1975,Adventure|Animation|Children|Comedy
69805,aria, The: The Curse of the Judas Chalice (2008)"69809,2008,Fantasy|Sci-Fi
69811,2005,Comedy|Drama
69818,2008,Drama|Fantasy|Romance|Thriller
69821,1994,Action|Drama
69830,2009,Documentary
69842,2008,Comedy|Drama|Romance
69844,2009,Adventure|Fantasy|Mystery|Romance|IMAX
69849,1977,Drama|War
69856,1986,Drama|Romance
69858,1984,Drama
69860,2007,Drama|War
69864,2006,Documentary
69873,rs I, The (Couloirs du temps: Les visiteurs 269878,2009,Documentary
69880,1996,Drama|Horror|Mystery|Thriller
69904,2006,Drama|Thriller
69906,2000,Drama|Horror
69908,Grou, The (1966)"69911,1954,Drama|Romance|War
69917,2002,Comedy
69919, Cai, The (2007)"69926,lond, The (1941)"69928,reme, The (1972)"69931,atio, A (breve vacanza69934,2008,Comedy|Drama|Romance
69945,riou, The (1955)"69947,1981,Action|Mystery
69949,1985,Crime|Drama
69951,assu, The (2009)"69953,2008,Documentary
69957,1990,Documentary
69964,atho, The (Battaglia di Maratona69971,1972,Drama
69974,2008,Horror|Thriller
69979,2002,Drama
69981,2009,Crime|Drama
69986,roid, L') (1994)"69988,2009,Comedy
69992,2007,Comedy|Drama|Romance
69995,2008,Drama
70008,2006,Comedy|Drama
70015,2009,Crime|Drama
70032,2008,Comedy
70046,orro, The (1973)"70048,kwar, The (1991)"70050,1986,Action|Crime|Drama
70062,1998,Crime|Drama|Thriller
70064,2009,Action|Thriller
70088,1973,Drama
70093,2009,Romance
70102,2008,Adventure|Drama
70118,"Ru, Simon70121,1934,Western
70126,2002,Documentary
70128,2001,Comedy|Crime|Thriller
70130,1980,Drama|Romance
70133,r Ma, The (a.k.a. Arlen Faber) (2009)"70146,1955,Western
70148,1935,Crime|Western
70152, Fak, A (2005)"70155,1921,Comedy
70157, Her, The (1943)"70159,2009,Drama|Horror|Mystery|Thriller
70173,1992,Drama
70175,2008,Crime|Drama
70181,1935,Action|Romance|Western
70183,Trut, The (2009)"70186,1984,Drama
70188,1960,Drama|Romance
70197,2008,Documentary
70201,1988,Comedy
70204,1949,Action|Drama|Romance
70206,ecto, The (2009)"70208,tawa, A (2009)"70223,1952,Action|Adventure|Comedy|Romance|War
70227,2006,Horror|Thriller
70229,2008,Drama|Horror|Thriller
70235,2003,Drama
70237,2009,Drama
70282,2009,Adventure|Children|Fantasy|Sci-Fi
70286,2009,Mystery|Sci-Fi|Thriller
70293,2009,Comedy|Drama|Romance
70295,Agne, The (Plages d'Agnès70301,2009,Crime|Drama|Thriller
70305,2009,Adventure|Children|Fantasy|Sci-Fi|Thriller
70315,2009,Comedy
70318,k Bo, The (La boîte noire) (2005)"70331,2008,Comedy
70334,2009,Comedy|Drama|Musical|Romance
70336,2009,Action|Adventure|Sci-Fi|Thriller
70342,2008,Drama|War
70344,2009,Comedy|Drama
70355,1990,Drama
70361,2009,Action|Thriller
70366,Nigh, Deadly Night Part 2 (1987)"70370,gkue, The (Feng gui lai de ren) (1983)"70374,ridg, The (Moitié gauche du frigo70377,1950,Drama|Film-Noir|Romance|Thriller
70410, Roo, The (2009)"70418,1999,Drama|Musical|Romance
70421,dpa', A (Dong dong de jia qi) (1984)"70423, Liv, a Time to Die70425, Onl, The (Eneste ene70432,2000,Drama|Thriller
70451,2008,Action|Drama|War
70465,2008,Action|Crime|Drama
70488,2000,Adventure|Documentary
70490,eyon, The (1934)"70492,1936,Western
70495,2007,Action|Comedy
70497,2008,Adventure|Comedy|Crime|Drama
70500,2001,Documentary
70507,ranc, The (a.k.a. Days of Darkness) (L'âge des ténèbres) (2007)"70511,1934,Western
70513,1934,Romance|Western
70517,1984,Children|Comedy
70521,2008,Drama|Fantasy|Romance|Sci-Fi
70529,1999,Comedy|Fantasy
70531,acke, The (1934)"70533,2007,Action|Animation|Sci-Fi
70535,2000,Animation|Comedy|Romance
70537,1978,Drama
70541,1955,Drama|Romance
70543,1933,Drama
70545,"Dea, The (2008)"70549,1992,Drama
70559,"Lin, The (La linea) (2008)"70562, Gir, The (2008)"70565, Har, Sell Hard70567,2009,Drama|Romance
70571,2005,Comedy
70587,2009,Comedy|Sci-Fi
70591,2001,Action|Drama
70593,1995,Crime|Drama
70595, Sto, Greenwich Village (1976)"70597,2008,Comedy|Romance
70599, Wif, The (2009)"70607,2008,Action|Comedy|Horror|Thriller
70609,2005,Drama
70611,2004,Drama
70629,1992,Drama
70637,2007,Drama|Romance
70641,2009,Comedy
70643,2009,Comedy|Drama|Musical
70649,dnes, A (Bei qing cheng shi) (1989)"70656,2008,Documentary
70659,Spac, The: Tale of an Osaka Love Thief (2006)"70661,2008,Comedy|Drama|Romance
70663,e Yo, Beth Cooper (2009)"70670,1966,Crime|Drama|Film-Noir
70678,2006,Drama
70682,2008,Comedy|Drama|Musical
70684,1987,Drama
70687,2009,Comedy|Documentary|Drama|Romance
70689,1950,Crime|Drama|Film-Noir
70695,rtle, The (2008)"70697,2009,Action|Adventure|Children|Fantasy
70703,1992,Adventure
70706,2009,Action|Drama
70708,2009,Drama|Mystery
70712,1957,Adventure|Drama
70722,d Me, Good Women (Hao nan hao nu) (1995)"70724,1949,Crime|Drama|Film-Noir
70726,2008,Drama
70728,2009,Action|Comedy|Drama|Thriller
70730,2007,Drama
70740,2007,Comedy|Drama
70742,tado, The (2008)"70751,2000,Drama
70762,hanc, The (2006)"70769,2004,Drama|Fantasy|Romance|Thriller
70789,Fles, The) (1951)"70792,1951,Western
70795,1936,Crime|Drama|Mystery
70797,pres, The (1932)"70800,2007,Documentary
70802,nacr, The (2008)"70804,1938,Documentary
70806,1938,Documentary
70817,1997,Action|Adventure|Thriller
70819,1932,Crime|Drama|Mystery|Thriller
70821,2006,Documentary
70824,ell , The (2009)"70826,2006,Horror
70828,2004,Documentary|Drama|Sci-Fi
70831,2006,Documentary|Drama
70833,1929,Drama
70839,2009,Drama|Mystery|Romance
70843,2009,Drama|Mystery|Romance
70846,2008,Drama
70849,oulo, Le (1962)"70862,2008,Documentary
70864,2007,Comedy|Crime|Horror|Thriller
70867,2009,Comedy|Mystery
70869,2009,Drama|Mystery|Romance
70871,untr, A (Partie de campagne) (1936)"70877,1955,Adventure|Drama
70880,1966,Drama
70887,2009,Horror|Thriller
70889,Girl, The (1976)"70891,2009,Drama|Mystery|Romance
70898,2009,Comedy
70912,2008,Drama
70914,1954,Action|Adventure
70920,2009,Comedy|Romance
70924,1979,Drama|Romance
70927,2007,Comedy|Drama
70932,2009,Comedy
70946,1990,Fantasy|Horror
70948,1994,Documentary
70958,2008,Drama|Musical|Romance
70961,1964,Comedy|Crime|Drama|Mystery
70964,2008,Documentary
70968, Yea, A (2009)"70970,2008,Drama|War
70976,lado, The (Les amours d'Astrée et de Céladon) (2007)"70978,1987,Comedy
70984,2009,Comedy
70988,1996,Drama
70990,1996,Drama
70992,2007,Drama
70994,2009,Horror|Thriller
71007,2009,Action|Drama|Sci-Fi
71011,1943,Thriller|War
71014,orne, The (1946)"71017,1995,Drama
71027,riag, A (Beau mariage71029,2009,Documentary
71033, Eye, The (El secreto de sus ojos) (2009)"71047,init, The (1981)"71057,2009,Adventure|Animation|Sci-Fi
71065,2009,Comedy
71067,1966,Comedy|Horror
71069,2009,Action|Crime|Drama
71094,2007,Comedy|Crime
71096,1985,Crime|Drama
71102,teer, The (1933)"71104,1940,Comedy|Drama|Romance
71106,2009,Comedy|Sci-Fi
71108,ibbo, The (Das weiße Band) (2009)"71110,2002,Comedy|Drama
71112,2009,Comedy|Drama|Romance
71114,2009,Comedy
71116,2003,Documentary
71129,2009,Action|Adventure|Animation|Fantasy|Sci-Fi
71131,eric, The (2007)"71133,2009,Action|Comedy|Thriller
71135,2009,Horror|Sci-Fi|Thriller
71139,2008,Adventure|Drama|Romance
71141,1997,Action|Comedy|Crime|Thriller
71143,1935,Drama|Fantasy|Romance
71147,1955,Drama
71152,2009,Drama|Fantasy|Mystery
71154,2007,Action|Drama|Thriller
71156,Goat, The (2009)"71158,2008,Animation
71160,ollu, The (2009)"71164,1953,Comedy
71168,1959,Crime|Horror|Romance
71170,1972,Drama
71178,1956,Drama
71180,1977,Drama
71182,ayer, The (O thiasos) (1975)"71184,2008,Documentary
71187,lgri, The (1923)"71189,llio, Le (Million71199,1968,Drama
71201,2007,Comedy
71203,2009,Horror
71205,2009,Comedy|Horror|Sci-Fi|Thriller
71211,mant, The (2009)"71216,Gabb, The (1929)"71237,1996,Drama
71239,røke, The (a.k.a. Broken71241,l Me, The (1955)"71243,1949,Crime|Drama|Film-Noir|Romance
71246,2009,Drama
71248,2009,Comedy
71252,atio, The (Final Destination 4) (Final Destination in 3-D71254,2009,Action|Sci-Fi|Thriller
71264,2009,Animation|Children|Fantasy|IMAX
71266,1994,Drama|Romance
71268,2009,Comedy|Drama
71276,rump, The) (1993)"71278,1932,Adventure|Comedy
71280,Dear, The (1959)"71282,"Foo, Inc. (2008)"71285,2009,Comedy|Drama
71300,rtur, The (Beatrice Cenci) (1969)"71302,1958,Comedy|Sci-Fi
71304,2009,Drama|Horror
71318,2007,Adventure|Animation|Sci-Fi
71322,2009,Drama
71325,2009,Comedy|Drama|Romance
71327,2009,Drama|Romance
71341,2009,Horror
71343,1953,Film-Noir|Thriller
71348,d Ma, A (Un buen hombre) (2009)"71350,1952,Crime|Drama|Film-Noir|Romance|Thriller
71357,2005,Drama|Romance
71361,1998,Crime|Drama|Romance
71363,règn, La (2004)"71372,2005,Horror
71374,2005,Horror
71376,2006,Thriller
71379,2009,Horror|Thriller
71382,2008,Drama
71384,Head, The (L'aigle à deux têtes) (1948)"71386,reve, Darling (1956)"71390, Wil, Untold Story of Ozploitation! (2008)"71402,1954,Comedy
71404,live, The (1960)"71409, of , The (Kinatay) (2009)"71413,1937,Comedy|Drama|Romance
71416,1941,Comedy|Musical
71418,2008,Drama
71426,1970,Horror|Mystery|Thriller
71429,2009,Comedy|Drama
71433,k Go, White Devil (Deus e o Diabo na Terra do Sol) (1964)"71438,2008,Drama
71442,aisi, Le (1952)"71444,1957,Drama|Musical|Romance
71446,urie, or The Time of Return (Muriel ou Le temps d'un retour) (1963)"71448,1975,Comedy
71450,2009,Documentary
71453,bête, Le) (1949)"71458,1969,Western
71460,2009,Action|Romance
71462,"Cov, The (2009)"71464,s Ma, A (2009)"71466,2009,Comedy|Drama
71468,2009,Action|Fantasy|Sci-Fi
71472,veng, The (Mest kinematograficheskogo operatora) (1912)"71474,1983,Adventure|Fantasy|Thriller
71482,2009,Action|Comedy|Fantasy
71484,2009,Animation|Sci-Fi
71486,2008,Action|Crime|Drama
71488,"Pi, the Pendulum and Hope71490,2009,Drama|Horror|Thriller
71494,east, The (2009)"71497,1965,Drama|War
71500,2007,Comedy|Horror|Thriller
71503,n Re, The (2009)"71518,2009,Comedy|Drama
71520,Lyin, The (2009)"71522,2008,Documentary
71525,1942,Comedy
71530,2009,Action|Sci-Fi|Thriller
71533,2009,Action|Comedy|Crime
71535,2009,Action|Comedy|Horror
71537,2009,Comedy|Drama|Musical|Romance
71542,Issu, The (2009)"71545,1991,Drama
71550,2008,Comedy|Drama|Mystery
71556,2008,Comedy|Crime|Horror
71558,1945,Comedy
71560,1950,Adventure|Comedy
71571,2009,Horror|Thriller
71573,2009,Action|Crime|Drama|Mystery|Thriller
71575,2008,Comedy|Drama
71579,atio, An (2009)"71582,1998,Drama
71591,1952,Adventure|Comedy|Musical
71606,roma, La) (1983)"71619,2009,Drama
71634,steu, The (1935)"71638,enno, The (2006)"71640,2008,Documentary
71650,1980,Documentary
71653,1975,Crime|Drama
71664,1955,Comedy
71668,2009,Comedy|Romance
71670,2009,Comedy
71675,2009,Comedy
71677,2009,Comedy|Drama
71685,sbur, The (Konets Sankt-Peterburga) (1927)"71688,2007,Comedy|Drama|Romance
71691,2008,Action|Drama|Thriller
71693,1963,Drama|Romance
71695, Yor, The (1928)"71697,1934,Drama|Romance
71700,2008,Horror
71702,2006,Romance
71705, Jai, The (Das fidele Gefängnis) (1917)"71707,2001,Animation|Comedy|Musical|Romance
71709,1984,Drama
71717,1934,Drama|Romance|War
71719,ady , The (1938)"71726,2009,Animation|Comedy
71728,1992,Comedy|Sci-Fi
71730,Movi, The (2008)"71732,2008,Comedy|Horror
71736,1991,Drama
71738,stur, The (1941)"71740,fman, The (1951)"71743,Marc, The (1928)"71745,2009,Adventure|Children|Drama|Fantasy|IMAX
71748,2007,Drama|Musical
71750,1966,Drama
71755,1967,Drama
71758, Sta, The (Meghe Dhaka Tara) (1960)"71760,1975,Drama|Fantasy|Romance
71762,1979,Documentary
71765,2006,Documentary
71779,1976,Action|Drama|War
71792,1918,Comedy|War
71795,1952,Crime|Drama
71804,1984,Comedy|Drama|Romance
71806,1989,Drama
71808,1988,Action|Drama
71810,1998,Action|Adventure|Drama|War
71817,2009,Documentary
71821,2009,Children
71823, Yor, I Love You (2009)"71838,2009,Drama|Thriller
71840,Arro, The (1950)"71851,", Monster (1971)"71865,1993,Drama
71867,nate, The (De helaasheid der dingen) (2009)"71873,rior, The (Zhan shen chuan shuo) (1993)"71876,2009,Drama
71878,athe, The (2009)"71888,1989,Drama|Romance
71899,2009,Animation|Comedy|Drama
71902,2009,Drama|Romance
71910,amen, The (2009)"71926, Bac, The (2009)"71928,2009,Drama|Romance
71931,1969,Drama|War
71933, Daw, The (1964)"71936,1956,Drama
71938,nd-U, The (Szegénylegények) (1966)"71940,s XI, The (Prise de pouvoir par Louis XIV71942,rrie, The (1952)"71966,1948,Drama|Romance
71970,irat, The (1944)"71973,1977,Drama
71976,napu, The (Tiger von Eschnapur71978,1926,Drama
71980,1930,Comedy|Drama|Romance
71986,nace, The (Hora de los hornos71989,1964,Drama|Romance
71991,2008,Drama
71993,2009,Fantasy
71995,rkin, The (2008)"71999,1924,Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
72001,evik, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924)"72011,2009,Drama|Romance
72013,2000,Drama
72016,2005,Documentary
72018,2004,Crime|Documentary
72022,Crim, The (Crimen de Cuenca72027,1990,Drama|War
72030,2005,Documentary
72032,2006,Documentary
72035,1982,Animation|Comedy|Fantasy
72037,1989,Animation|Comedy|Fantasy
72039,2008,Drama
72041,2009,Comedy|Horror
72043,2009,Animation|Comedy|Sci-Fi
72045,Zaou, prince de la rue) (2000)"72090,ette, The (1951)"72092,1956,Mystery|Thriller
72094,adon, the Hand of God (Maradona72096,ecto, The (Komornik) (2005)"72100,tion, A (Nie Ma Rozy Bez Ognia) (1974)"72102,2004,Animation|Documentary|Drama|Fantasy
72104,1989,Animation|Drama|Mystery|Sci-Fi|Thriller
72109,2009,Action|Comedy|Horror|Romance
72113,2008,Drama
72117,able, Les (1935)"72124,1990,Drama
72129,2009,Crime|Horror|Mystery|Thriller
72131,2009,Documentary|Musical|IMAX
72142,2008,Action|Comedy|Drama|Romance
72153,Woma, A (1993)"72156,1997,Fantasy
72159,tirb, ist länger tot) (2006)"72161,1953,Action|Crime|Drama|Film-Noir
72163,1967,Adventure|Romance|Western
72165,2009,Action|Adventure|Comedy|Fantasy|Horror|Thriller
72167,s Da, The (2009)"72169,2009,Comedy|Documentary
72171,2009,Action|Comedy
72176,2009,Comedy|Crime|Drama
72178,2005,Comedy|Drama|War
72204,2006,Horror|Mystery|Thriller
72209,2009,Action|Animation|Children|Sci-Fi
72212,1937,Comedy
72216,1980,Comedy
72224,2009,Comedy
72226,2009,Adventure|Animation|Children|Comedy|Crime
72228,2009,Drama
72235,1995,Drama
72249,2009,Drama|Romance
72258,1995,Action|Comedy|Crime|Thriller
72261,ngui, The (1995)"72263,2000,Comedy
72265,2009,Drama|Romance
72267,2000,Drama
72273,1961,Comedy
72276, Tom, The (Das indische Grabmal) (1959)"72281,r fo, L' (1969)"72283,1928,Drama|War
72287,ridg, The (Most) (2003)"72290,1928,Drama|War
72292,1963,Drama
72294,Caro, A (2009)"72298,y Me, The (1952)"72300,ondo, The (1970)"72302,1933,Drama|War
72304,1943,Documentary|Drama
72308,2009,Action|Adventure|Drama|Sci-Fi
72310, Bac, The (Chronik der Anna Magdalena Bach) (1968)"72315,1916,Romance|Western
72321,2009,Documentary
72327,1958,Crime|Drama|Film-Noir|Thriller
72330,a Le, The (2009)"72332,ysic, An (2009)"72334,2005,Documentary
72336, Wif, The (1940)"72340,embe, A (1942)"72342,2006,Comedy
72344,e Se, The (1922)"72356,2009,Animation|Children|Comedy|Fantasy
72360, (Ra, Das) (2003)"72363,ahco, The (1924)"72367,2009,Drama
72369,2009,Action|Drama
72378,2009,Action|Drama|Sci-Fi|Thriller
72380,"Bo, The (2009)"72386,2009,Drama|Romance|Thriller
72388,1997,Drama|Romance
72393, Kin, The (2009)"72395,2009,Drama
72400,1949,Crime|Drama|Film-Noir|Romance
72405,2009,Crime|Drama
72407, Moo, The (2009)"72424,2002,Action|Thriller
72479,enge, The (2009)"72483,2008,Drama|Romance
72485,2008,Drama
72489,2009,Action|Crime|Drama|Thriller
72491,olic, Adjective (Politist72505,2004,Action|Adventure
72507,2006,Action|Thriller
72512,2006,Comedy
72516,umme, A (2007)"72524,1973,Documentary|Musical
72537,Corp, The (2006)"72552,1984,Comedy|Drama
72554,2009,Action|Drama
72557,in I, A (2008)"72559,Gest, The (1977)"72571,1972,Mystery|Sci-Fi|Thriller
72574,2007,Action|Drama|Thriller
72583,1987,Fantasy
72585,1935,Comedy|Romance
72587,1972,Drama|Musical|Romance
72589,1955,Drama|Romance
72591,trio, The (1998)"72593,2001,Action|Crime|Thriller
72601,2009,Action|Adventure|Animation|Comedy|Thriller
72603,2009,Animation
72605,2009,Drama|Thriller|War
72607,1970,Comedy|Drama
72609,1982,Documentary
72612,"Fl, The (Légy72618,1998,Children|Drama
72621,hado, The (Homme sans ombre72624,2007,Drama
72626,laze, Esq. (1919)"72628,2008,Horror|Thriller
72630,2008,Sci-Fi
72632,2009,Drama
72634,2007,Documentary
72637,2006,Adventure|Animation|Fantasy
72641, Sid, The  (2009)"72643,1934,Comedy|Drama
72645, Win, A (Histoire de vent72647,1970,Drama
72649,emon, The (Gishiki) (1971)"72651,w Ha, The (Un chapeau de paille d'Italie) (1928)"72653,"To, Tom72657,1977,Drama|War
72668,2001,Action|Comedy|Crime
72670,2008,Horror|Thriller
72672,2009,Action
72674,1919,Drama|Romance
72678,tral, La (1971)"72681,1953,Drama|War
72683,1931,Drama
72692,1999,Animation|Comedy|Fantasy
72694,2009,Drama
72696,2009,Comedy
72698,2004,Action|Drama|Romance|Thriller
72701,2009,Adventure|Animation|Children|Comedy|Sci-Fi
72703,2008,Drama
72712,2009,Documentary
72714,2006,Documentary
72718,2008,Drama
72720,e Ma, A (2009)"72722,2008,Action|Crime|Drama|Thriller
72724,2009,Action|Crime|Thriller
72726,2008,Drama
72731,Bone, The (2009)"72733,2009,Drama
72735,1996,Drama|Romance|War
72737, Fro, The (2009)"72741,2009,Drama
72751,1961,Western
72762,2009,Action|Drama|Thriller
72764,2009,Comedy|Horror
72777,1986,Horror|Sci-Fi
72781,2006,Comedy|Documentary
72784,1986,Horror|Thriller
72787,2009,Comedy|Horror
72815,2008,Documentary
72822,2007,Drama
72833,rave, The (2008)"72840,1991,Action|Thriller
72844,1930,Documentary|Drama|Romance
72846,1970,Drama
72848,f Le, The (Signe du lion72850,1984,Drama
72852,1963,Action|Crime|Drama
72854,rlin, The (Gösta Berlings saga) (1924)"72856,1948,Drama|Film-Noir
72866,1965,Drama
72870, Sag, The (Shin heike monogatari) (1955)"72872,oote, The) (1995)"72874,eepe, The (1997)"72876,1931,Drama
72878,1946,Drama
72880,1963,Drama
72883,1966,Comedy|Romance
72885,Gork, The (Detstvo Gorkogo) (1938)"72897,1928,Drama|Romance
72899,2002,Drama|Romance
72904,2006,Drama
72906,1965,Drama
72908,1947,Drama|Romance
72910,1987,Drama
72913,2009,Documentary
72915,1968,Animation|Musical
72919,2009,Comedy|Crime|Drama|Romance
72921,1916,Fantasy|Romance
72923,1976,Action|Drama
72925,1987,Animation|Children
72927,2007,Animation
72929,Dyin, The (El Arte de Morir) (2000)"72931,1981,Animation
72934,1942,Comedy
72936,1945,Comedy|Romance
72947,2009,Comedy|Romance
72949,2006,Drama
72953,2007,Comedy|Drama|Musical|Romance
72956,2008,Comedy
72958,2008,Horror
72960,2009,Drama
72980,2009,Drama|Romance
72982,2009,Action|Adventure|Fantasy
72995,fenc, The (1972)"72998,2009,Action|Adventure|Sci-Fi|IMAX
73000,2009,Drama|Musical|Romance
73002,2006,Crime|Drama|Thriller
73008,cier, La) (2001)"73010,2005,Comedy|Romance
73015,2009,Comedy|Romance
73017,2009,Action|Crime|Mystery|Thriller
73023,2009,Drama|Romance
73025,raya, The (2008)"73027,2009,Drama
73031,1978,Comedy
73042,2009,Animation|Children|Comedy|Musical
73049,2009,Action|Crime|Drama|Fantasy|Romance
73051,2007,Drama|Romance
73056,1915,Drama
73060,2005,Comedy
73064,1978,Drama
73086,arro, The (1943)"73089,2009,Drama|Mystery
73099,rofi, The (2001)"73101,2009,Comedy|Drama|Fantasy
73106,2009,Comedy
73109,1956,Drama
73111,1970,Comedy|Western
73114,Plat, The) (1956)"73117,1964,Comedy|Drama|Romance
73121,inio, The (1998)"73123,1998,Action|Adventure|Drama
73125,1925,Comedy|Drama
73133,2008,Documentary
73135, Lif, The (2007)"73137,1925,Crime|Drama|Romance
73139,1974,Comedy|Drama|Thriller
73143,moth, A (1945)"73145,1945,Comedy|Drama|Romance
73148,1999,Action|Romance|Sci-Fi|Thriller
73150,1999,Action|Thriller
73152,1936,Drama
73154,ulha, Esq. (1941)"73158,1925,Adventure|Romance|Western
73160,1988,Comedy|Horror
73162,2000,Drama|Thriller
73165,1997,Comedy|Crime|Thriller
73168,2009,Drama|Horror|Thriller
73170,2007,Comedy|Musical|Romance
73183,Coyl, The (1973)"73185,1972,Action|Crime|Drama
73188,1936,Drama
73194,Nigh, A (Toute une nuit) (1982)"73196,1949,Drama
73198,eylo, The (1934)"73200,1934,Comedy|Romance
73202,Earl, Too Late (Trop tôt73204,1939,Drama
73208,2006,Comedy|Drama|Romance
73211,2008,Horror|Thriller
73224,2009,Animation|Children
73226,2008,Documentary
73228,2000,Action
73230,rrio, The (Last Patrol73232, Par, The (2007)"73234,2009,Action|Drama|Thriller
73236,2009,Action
73240,iarc, The (Lieksa!) (2007)"73245,1955,Drama
73256,1988,Drama|Horror|Thriller
73261,Rise, The (1957)"73266,2009,Comedy|Drama|Romance
73268,2010,Action|Drama|Horror|Thriller
73270,orro, The (Teta asustada73276,tupi, The (2009)"73284,2007,Action|Drama|Thriller|Western
73286,2007,Action|Adventure
73290,2009,Drama
73304,1994,Comedy|Drama
73306,1990,Comedy
73314,2007,Documentary
73317,ophe, the Gold and the Transylvanians73319,2010,Comedy|Romance
73321,f El, The (2010)"73323, Nes, The (Luftslottet som sprängdes) (2009)"73328,2005,Comedy|Drama
73330,1972,Crime|Drama|Film-Noir|Thriller
73334,1990,Drama
73339,ocen, The (Innocente73344,ophe, A (Un Prophète) (2009)"73355,"Ma, Woman and Beast (L'uomo la donna e la bestia) (1977)"73359,d Ma, A (1967)"73365,2007,Crime|Fantasy|Film-Noir|Thriller
73370,Bird, The (1983)"73384,Love, The (Ye ban ge sheng) (1995)"73386,2009,Crime|Drama
73390,2006,Action|Animation|Drama
73392,2009,Documentary
73399,2000,Drama|Romance
73401,ldin, The (Omaret yakobean) (2006)"73411,2009,Action|Adventure|Sci-Fi|War
73413,2009,Comedy|Drama
73416,cell, El) (2008)"73431,Heis, The (2009)"73442,2001,Action|Mystery|Thriller
73444,2003,Action|Drama|Thriller
73447,1935,Comedy|Romance
73449,I.P., The (1963)"73453,2004,Documentary
73457,1952,Drama
73460,1985,Documentary
73462,1994,Children|Comedy|Drama
73464,2004,Action|Crime|Thriller
73466,ende, The (2004)"73469,2007,Documentary
73472,2000,Documentary
73475,2001,Action|Drama
73478,2004,Horror
73480,1916,Crime|Drama|Romance
73488,2009,Action|Horror|Thriller
