id,year,genres
2202,1944,Drama|Thriller|War
2203,1943,Film-Noir|Thriller
2204,1942,Thriller
2205,1941,Comedy
2206,1941,Mystery|Thriller
2207,1939,Drama
2208,1938,Comedy|Mystery|Romance|Thriller
2209,1937,Crime|Thriller
2210,1936,Thriller
2211,1936,Thriller
2212,1934,Thriller
2213,1933,Comedy|Musical
2214,1932,Thriller
2215,1932,Comedy|Romance
2216,1931,Drama
2217,1930,Comedy|Musical
2218,1930,Drama
2219,1930,Mystery|Thriller
2220,1929,Drama
2221,1929,Thriller
2222,1928,Comedy
2223,1928,Comedy
2224,1927,Drama
2225,1927,Drama
2226,1927,Drama
2227,1926,Thriller
2228,1926,Drama
2229,1925,Drama
2230,1923,Comedy
2231,1998,Crime|Drama
2232,1997,Sci-Fi|Thriller
2233,1998,Drama
2234,1998,Drama
2235,1999,Drama|War
2236,1998,Drama
2237,1998,Drama
2238,1976,Comedy|Drama
2239,1975,Comedy|Drama
2240,1980,Drama
2241,1983,Comedy
2242,1984,Drama
2243,1987,Comedy|Drama|Romance
2244,1987,Comedy|Romance
2245,1988,Comedy|Drama
2246,1988,Comedy
2247,1988,Comedy
2248,1989,Comedy|Drama|Romance
2249,1990,Comedy
2250,1990,Drama
2251,1991,Comedy
2252,1992,Comedy|Drama
2253,1992,Action|Comedy|Fantasy
2254,1981,Drama
2255,1982,Comedy
2256,1982,Horror|Sci-Fi
2257,1984,Comedy|Romance
2258,1984,Action
2259,1984,Comedy|Romance
2260,1986,Action|Crime
2261,1986,Comedy
2262,1986,Comedy|Drama|Romance
2263,1988,Thriller
2264,1989,Drama
2265,1991,Adventure|Comedy
2266,1991,Comedy|Romance
2267,1991,Mystery|Thriller
2268,1992,Crime|Drama
2269,1993,Drama
2270,1994,Documentary
2271,1998,Drama
2272,1998,Drama
2273,1998,Action|Thriller
2274,1995,Drama
2275,1998,Action|Adventure|Sci-Fi
2276,1998,Drama
2277,1997,Drama
2278,1998,Action|Crime|Thriller
2279,1998,Horror|Thriller
2280,1998,Crime
2281,1998,Crime
2282,1998,Comedy|Drama
2283,1990,Drama
2284,1994,Drama
2285,1968,Drama
2286,1980,Comedy
2287,1954,Sci-Fi|Thriller|War
2288,1982,Action|Horror|Sci-Fi|Thriller
2289,1992,Comedy|Drama
2290,1980,Comedy|Drama
2291,1990,Drama|Romance
2292,1996,Romance
2293,1998,Drama
2294,1998,Animation|Children's
2295,1998,Comedy
2296,1998,Comedy
2297,1998,Drama|Romance
2298,1998,Thriller
2299,1959,Comedy
2300,1968,Comedy|Musical
2301,1981,Comedy
2302,1992,Comedy
2303,1975,Drama|Musical
2304,1998,Drama
2305,1998,Drama
2306,1998,Comedy
2307,1998,Action|Drama
2308,1973,Action|Crime
2309,1998,Drama
2310,1998,Drama
2311,1984,Mystery|Sci-Fi
2312,1986,Drama
2313,1980,Drama
2314,1998,Drama
2315,1998,Horror|Thriller
2316,1998,Drama|Romance
2317,1997,Comedy
2318,1998,Comedy
2319,1997,Comedy
2320,1998,Drama|Thriller
2321,1998,Comedy
2322,1998,Action|Adventure|Sci-Fi|Thriller|War
2323,1998,Documentary
2324,1997,Comedy|Drama
2325,1997,Comedy
2326,1998,Drama|Thriller
2327,1990,Horror
2328,1998,Horror
2329,1998,Drama
2330,1996,Documentary
2331,1998,Comedy|Romance
2332,1998,Crime|Drama
2333,1998,Drama
2334,1998,Action|Thriller
2335,1998,Comedy
2336,1998,Drama
2337,1998,Drama
2338,1998,Horror|Mystery|Thriller
2339,1998,Comedy|Romance
2340,1998,Romance
2341,1998,Drama
2342,1996,Comedy
2343,1998,Drama
2344,1985,Action|Adventure|Drama|Thriller
2345,1986,Drama
2346,1975,Sci-Fi|Thriller
2347,1984,Action
2348,1986,Drama
2349,1986,Comedy|Thriller
2350,1990,Comedy
2351,1957,Drama
2352,1983,Comedy|Drama
2353,1998,Action|Thriller
2354,1998,Animation|Children's|Comedy
2355,1998,Animation|Children's|Comedy
2356,1998,Comedy
2357,1998,Drama
2358,1998,Drama
2359,1998,Comedy
2360,1998,Drama
2361,1972,Comedy
2362,1953,Drama
2363,1954,Action|Sci-Fi
2364,1984,Action|Sci-Fi
2365,1962,Action|Sci-Fi
2366,1933,Action|Adventure|Horror
2367,1976,Action|Adventure|Horror
2368,1986,Action|Adventure|Horror
2369,1985,Comedy|Romance
2370,1985,Action|Adventure|Drama
2371,1985,Comedy
2372,1989,Comedy
2373,1985,Action|Adventure
2374,1986,Comedy|Drama
2375,1986,Comedy
2376,1985,Action
2377,1985,Horror|Sci-Fi
2378,1984,Comedy
2379,1985,Comedy
2380,1986,Comedy
2381,1987,Comedy
2382,1988,Comedy
2383,1989,Comedy
2384,1998,Children's|Comedy
2385,1998,Comedy|Romance
2386,1998,Drama
2387,1998,Comedy|Crime
2388,1997,Drama|Romance
2389,1998,Crime|Horror|Thriller
2390,1998,Comedy
2391,1998,Crime|Thriller
2392,1998,Comedy|Drama
2393,1998,Action|Sci-Fi
2394,1998,Animation|Musical
2395,1998,Comedy
2396,1998,Comedy|Romance
2397,1984,Drama
2398,1947,Drama
2399,1985,Adventure|Children's|Fantasy
2400,1989,Children's|Drama
2401,1985,Western
2402,1985,Action|War
2403,1982,Action
2404,1988,Action|War
2405,1985,Action|Adventure|Comedy|Romance
2406,1984,Action|Adventure|Comedy|Romance
2407,1985,Comedy|Sci-Fi
2408,1988,Comedy|Sci-Fi
2409,1979,Action|Drama
2410,1982,Action|Drama
2411,1985,Action|Drama
2412,1990,Action|Drama
2413,1985,Comedy|Mystery
2414,1985,Action|Adventure|Mystery
2415,1986,Drama|Romance
2416,1986,Comedy
2417,1986,Comedy|Drama
2418,1986,Comedy
2419,1986,Drama|Thriller
2420,1984,Drama
2421,1986,Action|Adventure|Drama
2422,1989,Action|Adventure|Drama
2423,1989,Comedy
2424,1998,Comedy|Romance
2425,1998,Crime
2426,1998,Comedy|Drama|Romance
2427,1998,Action|Drama|War
2428,1998,Horror|Sci-Fi
2429,1998,Adventure|Children's|Drama
2430,1949,Adventure|Children's|Drama
2431,1998,Comedy|Drama
2432,1998,Drama
2433,1998,Drama
2434,1998,Drama
2435,1998,Drama
2436,1999,Comedy
2437,1997,Drama
2438,1998,Drama|Thriller
2439,1997,Drama
2440,1998,Drama
2441,1998,Drama|Western
2442,1998,Drama
2443,1998,Drama|Romance
2444,1997,Comedy|Drama
2445,1999,Drama
2446,1999,Thriller
2447,1999,Comedy|Drama
2448,1999,Horror|Sci-Fi
2449,1987,Adventure|Children's
2450,1986,Adventure|Children's|Sci-Fi
2451,1987,Horror
2452,1990,Horror
2453,1986,Drama|Fantasy
2454,1958,Horror|Sci-Fi
2455,1986,Horror|Sci-Fi
2456,1989,Horror|Sci-Fi
2457,1986,Action|Comedy
2458,1986,Comedy|Crime
2459,1974,Horror
2460,1986,Horror
2461,1990,Horror
2462,1994,Horror
2463,1986,Comedy
2464,1986,Horror
2465,1986,Horror
2466,1986,Drama
2467,1986,Mystery
2468,1986,Action|Comedy|Romance|Thriller
2469,1986,Comedy|Romance
2470,1986,Adventure|Comedy
2471,1988,Adventure|Comedy
2472,1986,Comedy
2473,1986,Comedy
2474,1986,Drama
2475,1986,Action|Mystery|Thriller
2476,1986,Action|War
2477,1986,Adventure
2478,1986,Comedy|Western
2479,1999,Drama|Thriller
2480,1997,Drama
2481,1998,Drama|Romance
2482,1998,Comedy|Romance
2483,1995,Comedy|Horror|Thriller
2484,1998,Comedy
2485,1999,Comedy|Romance
2486,1998,Drama
2487,1998,Action|Comedy
2488,1960,Drama|Horror|Thriller
2489,1998,Drama
2490,1999,Action|Thriller
2491,1999,Comedy|Romance
2492,1998,Comedy
2493,1997,Drama
2494,1998,Documentary
2495,1973,Animation|Sci-Fi
2496,1999,Comedy|Romance
2497,1999,Romance
2498,1999,Comedy|Sci-Fi
2499,1998,Comedy
2500,1999,Comedy
2501,1999,Drama
2502,1999,Comedy|Romance
2503,1998,Drama
2504,1999,Comedy|Drama
2505,1999,Thriller
2506,1999,Comedy|Drama|Romance
2507,1999,Comedy
2508,1999,Drama
2509,1997,Comedy
2510,1999,Comedy|Romance
2511,1973,Crime
2512,1982,Drama
2513,1989,Horror
2514,1992,Horror
2515,1993,Horror
2516,1994,Horror
2517,1983,Horror
2518,1982,Comedy
2519,1958,Horror
2520,1970,Drama
2521,1974,Drama
2522,1977,Drama
2523,1977,Drama|Thriller
2524,1974,Action|Drama
2525,1980,Action|Horror|Sci-Fi
2526,1979,Sci-Fi
2527,1973,Action|Sci-Fi|Thriller|Western
2528,1976,Action|Adventure|Sci-Fi
2529,1968,Action|Sci-Fi
2530,1970,Action|Sci-Fi
2531,1973,Action|Sci-Fi
2532,1972,Action|Sci-Fi
2533,1971,Action|Sci-Fi
2534,1978,Action
2535,1974,Action
2536,1979,Drama
2537,1979,Adventure
2538,1998,Documentary
2539,1999,Comedy
2540,1999,Action|Crime|Drama|Thriller
2541,1999,Drama
2542,1998,Comedy|Crime|Thriller
2543,1997,Comedy
2544,1998,Drama
2545,1998,Comedy
2546,1999,Drama
2547,1998,Drama
2548,1999,Horror
2549,1999,Action|Sci-Fi
2550,1963,Horror|Thriller
2551,1988,Drama|Thriller
2552,1993,Comedy
2553,1960,Horror|Sci-Fi|Thriller
2554,1963,Horror|Sci-Fi|Thriller
2555,1999,Comedy
2556,1998,Comedy|Drama|Romance
2557,1998,Drama
2558,1999,Comedy|Romance
2559,1999,Animation|Children's
2560,1999,Drama|Horror
2561,1999,Crime|Thriller
2562,1997,Drama
2563,1998,Drama
2564,1999,Drama
2565,1956,Musical
2566,1999,Animation|Children's
2567,1999,Comedy
2568,1999,Action|Crime
2569,1998,Drama|Romance
2570,1999,Drama|Romance
2571,1999,Action|Sci-Fi|Thriller
2572,1999,Comedy|Romance
2573,1998,Drama
2574,1999,Comedy
2575,1998,Drama
2576,1996,Drama
2577,1997,Comedy|Drama
2578,1997,Sci-Fi
2579,1998,Drama
2580,1999,Crime
2581,1999,Comedy|Romance
2582,1992,Action|Comedy
2583,1999,Mystery
2584,1999,Comedy
2585,1998,Drama|Romance
2586,1999,Comedy|Crime|Thriller
2587,1999,Comedy
2588,1998,Drama
2589,1999,Comedy|Drama|Romance
2590,1998,Drama
2591,1998,Comedy|Romance
2592,1999,Drama
2593,1994,Comedy
2594,1997,Drama|Romance|Sci-Fi
2595,1998,Documentary
2596,1998,Comedy|Drama
2597,1999,Comedy|Romance
2598,1999,Comedy
2599,1999,Comedy
2600,1999,Action|Sci-Fi|Thriller
2601,1998,Comedy
2602,1977,Adventure|Sci-Fi
2603,1998,Drama
2604,1998,Documentary
2605,1999,Crime|Thriller
2606,1999,Comedy|Horror
2607,1998,Drama
2608,1998,Thriller
2609,1996,Drama
2610,1999,Drama
2611,1998,Drama
2612,1945,Drama
2613,1984,Action|Horror|Sci-Fi
2614,1986,Action|Horror|Sci-Fi
2615,1985,Adventure|Sci-Fi
2616,1990,Action|Crime
2617,1999,Action|Adventure|Horror|Thriller
2618,1997,Comedy
2619,1999,Drama
2620,1998,Drama|Romance
2621,1998,Drama|Romance
2622,1999,Comedy|Fantasy
2623,1999,Comedy
2624,1998,Drama
2625,1996,Action
2626,1998,Comedy|Drama|Romance
2627,1998,Documentary|Drama
2628,1999,Action|Adventure|Fantasy|Sci-Fi
2629,1999,Comedy|Romance
2630,1998,Drama
2631,1998,Comedy|Film-Noir|Thriller
2632,1965,Drama
2633,1932,Horror|Romance
2634,1959,Horror
2635,1944,Horror
2636,1944,Horror
2637,1940,Horror
2638,1942,Horror
2639,1981,Drama
2640,1978,Action|Adventure|Sci-Fi
2641,1980,Action|Adventure|Sci-Fi
2642,1983,Action|Adventure|Sci-Fi
2643,1987,Action|Adventure|Sci-Fi
2644,1931,Horror
2645,1958,Horror
2646,1945,Horror
2647,1944,Horror
2648,1931,Horror
2649,1939,Horror
2650,1942,Horror
2651,1943,Horror
2652,1957,Horror
2653,1943,Horror
2654,1941,Horror
2655,1985,Horror
2656,1955,Horror|Sci-Fi
2657,1975,Comedy|Horror|Musical|Sci-Fi
2658,1950,Sci-Fi
2659,1982,Comedy|Documentary
2660,1951,Sci-Fi
2661,1953,Sci-Fi
2662,1953,Action|Sci-Fi|War
2663,1955,Sci-Fi
2664,1956,Horror|Sci-Fi
2665,1956,Sci-Fi
2666,1956,Sci-Fi
2667,1956,Sci-Fi
2668,1982,Horror|Sci-Fi
2669,1959,War
2670,1958,War
2671,1999,Comedy|Romance
2672,1999,Drama|Sci-Fi|Thriller
2673,1998,Drama
2674,1999,Drama
2675,1998,Comedy|Drama|Romance
2676,1999,Drama|Thriller
2677,1999,Documentary
2678,1999,Drama
2679,1999,Drama|Romance
2680,1997,Drama
2681,1998,Comedy|Romance|Sci-Fi
2682,1999,Drama
2683,1999,Comedy
2684,1999,Comedy|Drama
2685,1998,Comedy|Drama
2686,1998,Drama|Mystery
2687,1999,Animation|Children's
2688,1999,Drama|Thriller
2689,1999,Documentary
2690,1999,Comedy
2691,1998,Drama
2692,1998,Action|Crime|Romance
2693,1997,Documentary
2694,1999,Comedy
2695,1997,Drama
2696,1998,Comedy
2697,1998,Comedy|Drama|Romance
2698,1997,Sci-Fi
2699,1990,Action|Comedy|Sci-Fi|Thriller
2700,1999,Animation|Comedy
2701,1999,Action|Sci-Fi|Western
2702,1999,Drama
2703,1998,Drama
2704,1991,Drama|Romance
2705,1998,Drama
2706,1999,Comedy
2707,1999,Thriller
2708,1998,Romance
2709,1999,Children's|Comedy
2710,1999,Horror
2711,1999,Drama
2712,1999,Drama
2713,1999,Horror|Thriller
2714,1999,Drama
2715,1998,Comedy|Romance
2716,1984,Comedy|Horror
2717,1989,Comedy|Horror
2718,1999,Comedy
2719,1999,Horror|Thriller
2720,1999,Action|Adventure|Children's|Comedy
2721,1999,Romance
2722,1999,Action|Sci-Fi|Thriller
2723,1999,Action|Adventure|Comedy
2724,1999,Comedy|Romance
2725,1999,Drama
2726,1956,Crime|Film-Noir
2727,1955,Film-Noir
2728,1960,Drama
2729,1962,Drama
2730,1975,Drama
2731,1959,Drama
2732,1961,Drama
2733,1988,Adventure|Comedy
2734,1986,Drama
2735,1986,Action|Adventure|Comedy
2736,1986,Comedy
2737,1987,Action
2738,1986,Comedy|Drama
2739,1985,Drama
2740,1986,Horror
2741,1986,Action|Thriller
2742,1986,Comedy|Drama
2743,1986,Drama
2744,1986,Drama
2745,1986,Drama
2746,1986,Comedy|Horror|Musical
2747,1960,Comedy|Horror
2748,1987,Action|Adventure
2749,1986,Drama|Mystery
2750,1987,Comedy|Drama
2751,1987,Comedy
2752,1987,Comedy|Mystery
2753,1987,Thriller
2754,1987,Horror
2755,1987,Drama
2756,1987,Action
2757,1982,Drama
2758,1985,Drama
2759,1999,Comedy
2760,1997,Drama
2761,1999,Animation|Children's
2762,1999,Thriller
2763,1999,Action|Thriller
2764,1968,Crime|Drama|Thriller
2765,1998,Comedy|Drama
2766,1998,Comedy|Drama
2767,1998,Comedy
2768,1998,Comedy
2769,1999,Crime|Mystery
2770,1999,Comedy
2771,1999,Drama
2772,1999,Comedy
2773,1998,Drama
2774,1999,Comedy|Romance
2775,1998,Drama
2776,1997,Documentary
2777,1925,Drama
2778,1995,Thriller
2779,1978,Comedy
2780,1963,Comedy|Horror
2781,1959,Horror
2782,1961,Horror
2783,1965,Horror
2784,1964,Horror
2785,1962,Horror
2786,1986,Comedy
2787,1985,Horror
2788,1971,Comedy
2789,1978,Horror
2790,1981,Horror
2791,1980,Comedy
2792,1982,Comedy
2793,1997,Comedy|Horror
2794,1985,Comedy
2795,1983,Comedy
2796,1988,Comedy
2797,1988,Comedy|Fantasy
2798,1990,Comedy
2799,1991,Comedy
2800,1992,Animation|Children's
2801,1997,Drama|Romance
2802,1988,Action|Romance|Thriller
2803,1993,Thriller
2804,1983,Comedy|Drama
2805,1999,Comedy|Romance
2806,1999,Comedy|Thriller
2807,1999,Action|Sci-Fi
2808,1992,Action|Sci-Fi
2809,1999,Comedy
2810,1997,Animation|Mystery
2811,1998,Comedy
2812,1999,Action|Thriller
2813,1999,Documentary
2814,1959,Horror
2815,1986,Action|War
2816,1988,Action|War
2817,1992,Action|War
2818,1995,Action|War
2819,1975,Thriller
2820,1964,Drama
2821,1919,Adventure|Drama
2822,1992,Adventure|Romance
2823,1919,Action|Drama
2824,1999,Documentary
2825,1998,Drama
2826,1999,Action|Horror|Thriller
2827,1999,Sci-Fi|Thriller
2828,1999,Children's|Comedy
2829,1999,Comedy|Drama
2830,1998,Drama
2831,1999,Drama
2832,1999,Drama
2833,1997,Romance|War
2834,1998,Comedy|Romance
2835,1999,Action|Thriller
2836,1999,Comedy
2837,1998,Comedy|Romance
2838,1998,Comedy
2839,1998,Drama
2840,1999,Thriller
2841,1999,Thriller
2842,1999,Crime|Drama
2843,1998,Comedy|Romance
2844,1999,Drama|Mystery
2845,1999,Drama
2846,1986,Children's
2847,1939,Drama
2848,1952,Drama
2849,1991,Comedy|Drama
2850,1993,Drama|Thriller
2851,1979,Adventure|Sci-Fi|Thriller
2852,1984,Drama
2853,1977,Horror
2854,1973,Horror
2855,1983,Horror
2856,1965,Thriller
2857,1968,Animation|Musical
2858,1999,Comedy|Drama
2859,1984,Documentary
2860,1999,Comedy
2861,1999,Comedy|Drama
2862,1980,Drama
2863,1964,Comedy|Musical
2864,1999,Comedy
2865,1999,Comedy
2866,1978,Drama
2867,1985,Comedy|Horror
2868,1989,Horror
2869,1994,Drama
2870,1967,Comedy
2871,1972,Adventure|Thriller
2872,1981,Action|Drama|Fantasy|Romance
2873,1998,Drama|Mystery|Romance
2874,1957,Comedy
2875,1993,Drama|Mystery|Romance
2876,1994,Animation|Children's
2877,1975,Drama|Musical
2878,1981,Horror
2879,1990,Action|Adventure|Comedy
2880,1990,Action|Adventure|Comedy
2881,1999,Action|Thriller
2882,1999,Drama
2883,1999,Comedy
2884,1998,Comedy|Romance
2885,1999,Drama|Romance
2886,1999,Children's|Comedy
2887,1999,Drama
2888,1999,Comedy|Romance
2889,1999,Comedy
2890,1999,Drama|War
2891,1999,Comedy
2892,1998,Action|Drama
2893,1999,Action|Drama
2894,1999,Drama|Romance
2895,1972,Adventure
2896,1966,Western
2897,1984,Comedy|War
2898,1993,Horror|Mystery
2899,1939,Adventure|Animation|Children's
2900,1988,Horror|Sci-Fi
2901,1979,Horror|Sci-Fi
2902,1983,Horror|Thriller
2903,1986,Horror|Thriller
2904,1932,Drama
2905,1962,Action|Adventure
2906,1999,Drama|Romance
2907,1999,Comedy
2908,1999,Drama
2909,1998,Documentary
2910,1998,Drama|Romance
2911,1998,Drama
2912,1999,Action|Crime|Drama
2913,1998,Comedy
2914,1999,Comedy|Drama
2915,1983,Comedy
2916,1990,Action|Adventure|Sci-Fi|Thriller
2917,1981,Crime|Thriller
2918,1986,Comedy
2919,1982,Drama|Romance
2920,1945,Drama|Romance
2921,1972,Western
2922,1967,Western
2923,1977,Comedy
2924,1979,Action|Comedy
2925,1970,Drama
2926,1988,Comedy|Drama
2927,1946,Drama|Romance
2928,1984,Drama
2929,1981,Drama
2930,1998,Documentary
2931,1989,Drama
2932,1978,Drama
2933,1963,Drama
2934,1986,Musical
2935,1941,Comedy|Romance
2936,1942,Comedy
2937,1942,Comedy
2938,1986,Drama
2939,1953,Drama|Thriller
2940,1946,Film-Noir
2941,1958,Musical|Romance|War
2942,1983,Drama|Romance
2943,1992,Drama|Romance
2944,1967,Action|War
2945,1984,Mystery
2946,1965,Comedy|Musical
2947,1964,Action
2948,1963,Action
2949,1962,Action
2950,1980,Adventure|Drama|Romance
2951,1964,Action|Western
2952,1996,Crime|Thriller
2953,1992,Children's|Comedy
2954,1979,Drama
2955,1982,Drama
2956,1987,Action|Crime|Thriller
2957,1926,Drama
2958,1998,Drama
2959,1999,Drama
2960,1999,Drama
2961,1999,Comedy|Drama
2962,1997,Comedy|Romance
2963,1999,Crime|Drama
2964,1999,Drama
2965,1999,Action
2966,1999,Drama
2967,1956,Drama|Thriller
2968,1981,Adventure|Fantasy|Sci-Fi
2969,1966,Drama|Romance
2970,1982,Adventure|Drama
2971,1979,Musical
2972,1987,Drama|War
2973,1989,Comedy
2974,1999,Horror|Thriller
2975,1999,Drama
2976,1999,Drama|Horror
2977,1999,Comedy|Drama
2978,1999,Comedy|Romance
2979,1999,Drama
2980,1997,Drama
2981,1975,Documentary
2982,1990,Horror|Thriller
2983,1965,Thriller
2984,1971,Documentary
2985,1987,Action|Crime|Sci-Fi
2986,1990,Action|Crime|Sci-Fi
2987,1988,Adventure|Animation|Film-Noir
2988,1980,Drama
2989,1981,Action
2990,1989,Action
2991,1973,Action
2992,1986,Horror|Thriller
2993,1965,Action
2994,1998,Drama
2995,1999,Horror
2996,1999,Drama
2997,1999,Comedy
2998,1998,Romance
2999,1999,Comedy
3000,1997,Action|Adventure|Animation
3001,1999,Drama
3002,1999,Documentary
3003,1998,Comedy|Drama
3004,1999,Comedy|Romance
3005,1999,Thriller
3006,1999,Drama
3007,1999,Documentary
3008,1998,Thriller
3009,1996,Drama
3010,1999,Drama
3011,1969,Drama
3012,1926,Comedy
3013,1990,Comedy|Horror
3014,1981,Comedy
3015,1978,Thriller
3016,1982,Horror
3017,1987,Horror
3018,1985,Horror
3019,1989,Crime|Drama
3020,1993,Action|Drama
3021,1981,Horror
3022,1927,Comedy
3023,1927,Comedy|Romance
3024,1978,Horror|Sci-Fi
3025,1967,Western
3026,1987,Horror
3027,1988,Horror
3028,1967,Comedy
3029,1981,Action|Drama
3030,1961,Comedy|Drama|Western
3031,1990,Comedy
3032,1971,Sci-Fi
3033,1987,Comedy|Sci-Fi
3034,1973,Animation|Children's
3035,1955,Comedy|Drama|War
3036,1981,Adventure
3037,1970,Comedy|Drama|Western
3038,1957,Drama
3039,1983,Comedy
3040,1979,Comedy
3041,1984,Comedy
3042,1987,Comedy
3043,1992,Comedy
3044,1991,Mystery|Romance|Thriller
3045,1992,Comedy|Drama
3046,1995,Comedy|Romance
3047,1982,Drama
3048,1981,Comedy
3049,1967,Comedy|War
3050,1999,Drama
3051,1999,Drama
3052,1999,Comedy
3053,1999,Drama|War
3054,1998,Animation|Children's
3055,1999,Thriller
3056,1999,Thriller
3057,1999,Comedy
3058,1940,Horror|Sci-Fi
3059,1940,Drama
3060,1991,Comedy|Drama
3061,1942,Comedy|Musical
3062,1962,Action|Drama|War
3063,1992,Thriller
3064,1997,Thriller
3065,1997,Drama
3066,1970,War
3067,1988,Comedy|Drama
3068,1982,Drama
3069,1972,Drama
3070,1984,Adventure|Comedy|Sci-Fi
3071,1987,Drama
3072,1987,Comedy
3073,1965,Drama|Romance
3074,1972,Western
3075,1965,Thriller
3076,1963,Comedy
3077,1998,Documentary
3078,1999,Drama
3079,1999,Drama
3080,1998,Drama|Sci-Fi
3081,1999,Horror|Romance
3082,1999,Action|Thriller
3083,1999,Comedy|Drama
3084,1999,Documentary
3085,1982,Horror
3086,1934,Comedy
3087,1988,Comedy
3088,1950,Comedy
3089,1948,Drama
3090,1987,Drama
3091,1980,Drama|War
3092,1962,Drama
3093,1971,Drama|Western
3094,1987,Drama|Romance
3095,1940,Drama
3096,1957,Comedy
3097,1940,Comedy|Romance
3098,1984,Drama
3099,1975,Comedy|Romance
3100,1992,Drama
3101,1987,Thriller
3102,1985,Thriller
3103,1990,Drama|Romance
3104,1988,Action|Adventure|Comedy|Crime
3105,1990,Drama
3106,1990,Drama|Romance
3107,1991,Action|Drama
3108,1991,Comedy|Drama|Romance
3109,1984,Drama
3110,1984,Drama
3111,1984,Drama
3112,1986,Drama
3113,1999,Action|Thriller
3114,1999,Animation|Children's|Comedy
3115,1999,Drama
3116,1999,Drama
3117,1999,Drama|Romance|War
3118,1999,Drama
3119,1971,Horror
3120,1992,Comedy
3121,1953,Film-Noir
3122,1940,Drama|Romance|Western
3123,1989,Comedy
3124,1999,Comedy|Drama
3125,1999,Drama
3126,1955,Drama
3127,1999,Drama
3128,1999,Drama
3129,1999,Comedy|Drama
3130,1990,Comedy
3131,1997,Comedy
3132,1919,Comedy
3133,1925,Comedy
3134,1937,Drama|War
3135,1979,Drama
3136,1957,Documentary
3137,1980,Action|War
3138,1988,Drama
3139,1933,Action|Adventure
3140,1923,Comedy
3141,1990,Drama
3142,1988,Documentary|Musical
3143,1968,Drama|War
3144,1966,Comedy|Romance
3145,1999,Drama
3146,1999,Comedy
3147,1999,Drama|Thriller
3148,1999,Drama
3149,1999,Mystery
3150,1999,Drama
3151,1930,Crime|Drama|Mystery
3152,1971,Drama
3153,1958,Action|Adventure|Fantasy
3154,1945,Drama|War
3155,1999,Drama|Romance
3156,1999,Comedy|Drama|Sci-Fi
3157,1999,Children's|Comedy
3158,1999,Drama
3159,1999,Animation|Children's|Musical
3160,1999,Drama
3161,1999,Drama
3162,1999,Comedy|Drama
3163,1999,Drama
3164,1968,Drama
3165,1993,Action|Drama
3166,1989,Adventure
3167,1971,Drama
3168,1969,Adventure|Drama
3169,1984,Drama
3170,1940,Western
3171,1959,Drama
3172,1954,Adventure
3173,1999,Drama
3174,1999,Comedy|Drama
3175,1999,Adventure|Comedy|Sci-Fi
3176,1999,Drama|Mystery|Thriller
3177,1999,Comedy
3178,1999,Drama
3179,1999,Drama
3180,1999,Comedy|Drama
3181,1999,Drama
3182,1999,Documentary
3183,1999,Drama
3184,1998,Action|Comedy|Crime|Drama
3185,1999,Drama
3186,1999,Drama
3187,1998,Drama
3188,1998,Documentary
3189,1999,Comedy
3190,2000,Adventure|Sci-Fi
3191,1998,Drama
3192,1998,Drama
3193,1999,Documentary
3194,1973,Drama
3195,1922,Drama
3196,1953,Drama|War
3197,1988,Action
3198,1973,Drama
3199,1957,Comedy|Musical|Romance
3200,1973,Comedy|Drama
3201,1970,Drama
3202,1971,Drama
3203,1989,Thriller
3204,1978,Thriller
3205,1960,Horror
3206,1984,Romance
3207,1952,Adventure
3208,1993,Action|Comedy
3209,1948,Drama
3210,1982,Comedy
3211,1988,Drama
3212,1971,Drama
3213,1993,Animation|Children's
3214,1985,Drama
3215,1976,Drama
3216,1970,Horror
3217,1937,Drama
3218,1991,Drama
3219,1990,Thriller
3220,1961,Drama
3221,1982,Drama
3222,1984,Drama
3223,1985,Drama
3224,1964,Drama
3225,2000,Comedy|Romance
3226,1999,Documentary
3227,1996,Comedy|Drama|Thriller
3228,1999,Comedy
3229,1952,Crime|Drama
3230,1974,Thriller
3231,1920,Comedy
3232,1925,Comedy
3233,1967,Comedy
3234,1978,Comedy
3235,1980,Comedy
3236,1971,Western
3237,1998,Documentary
3238,1999,Thriller
3239,2000,Comedy
3240,1999,Comedy
3241,1999,Comedy
3242,1997,Comedy
3243,1992,Comedy
3244,1977,Comedy|Romance
3245,1964,Drama
3246,1992,Drama
3247,1992,Comedy|Crime
3248,1993,Comedy
3249,1992,Thriller
3250,1993,Drama
3251,1985,Drama|Mystery
3252,1992,Drama
3253,1992,Comedy
3254,1993,Comedy
3255,1992,Comedy|Drama
3256,1992,Action|Thriller
3257,1992,Action|Drama|Romance|Thriller
3258,1992,Comedy
3259,1992,Drama|Romance
3260,1992,Drama
3261,1992,Comedy|Drama|Romance
3262,1992,Drama|Mystery
3263,1992,Comedy
3264,1992,Comedy|Horror
3265,1992,Action|Crime
3266,1992,Action|Comedy|Crime|Drama
3267,1992,Action|Thriller
3268,1992,Action|Comedy
3269,1992,Adventure|Romance|Sci-Fi
3270,1992,Drama
3271,1992,Drama
3272,1992,Crime|Drama
3273,2000,Horror|Mystery|Thriller
3274,1992,Action
3275,1999,Action|Comedy
3276,2000,Comedy
3277,1999,Drama
3278,1999,Documentary
3279,1999,Action|Adventure
3280,1973,Horror
3281,1998,Documentary
3282,1996,Comedy
3283,1971,Action
3284,1971,Comedy|Romance
